Name,Date,Review,Stars
Игорь,08.09.2022 14:36,"Мы лично приезжали в офис продаж, там в этот же день проконсультировали, все показали, посчитали. Отношение нормальное было. Может и вам стоит лично обратиться в офис.",
Дмирий,05.03.2022 21:38,"Во первых- застройщик убогий. Во- вторых застройщик и его команда хамы!!!в третьих- обещают , но не выполняют!!! По сути, в10- ом корпусе проблема с вентиляцией, еёнет в моей квартире, прошу устранить уже месяц, ноль эмоции… в остальном пока молчу!!!",0
Светлана,10.03.2022 14:01,"Застройщик как застройщик, если вы про их ук, то после сдачи дома у нас тоже эта компания ведет дом, самое большое ждали 2 недели. Вы писали заявление или это какая то устная просьба была к УК? Нам все делали по письменному заявлению.",
Светлана Балашова,25.02.2022 02:22,"Как это грустно не звучало. Ужасная организация! Когда им надо продать, готовы горы свернуть и лапши на уши повесить, а как 31.01.2022- заученная фраза:""ожидайте смс, ваша секциия не сдана."" По дду должна была ключи получить до 31.01.2022 включительно, но сегодня 25.02.22 сроки выдачи ключей переносятся с космический скоростью, а вместе с ними между прочим и настроение. Так что для стабилизации эмоций, дышу глубже и верю, что я получу ключи. 1000 раз пожалела что купила у самолёта квартиру жк люберцы, мало того что купила , так и не могу в неё переехать, потому что сроки уже прошли, а я до сих пор не могут принять. Какие же всё таки работают обманщики! Люди не видитесь на низкую ставку по ипотеке. Мало того, что они сроки задерживат, так люди в 60 корпусе ключи получают, кроме меня. Не успевают заехать, как потоп. Нашу же секцию, да и не только нашу до сих пор сдать не могут, а если сдают то с 1-10 этаж, а все остальные дольщики ждут. Буду подавать на застройщика в суд. Пусть ответят зв все мои нервы и... мало того в ипотеке, так и на съемном жилье, тоже денег особо нет, и мебель не могу купить, потому что нет места. Спасибо большое самолёту, за мои нервы и я не доживу до этого момента. Не рекомендую! Лучше Инград, у них и ремонт поинтереснее.
Нет
Везде.
Читать полностью",1
Инга,28.02.2022 14:46,"Не понятно написали как то, говорите люди ключи получает кроме вас, может просто очередь не дошла, всем же сразу не отдадут, приемка достаточно долго идет. Да и почти все жк сейчас с задержкой сдают, не в плюс конечно застрою, но ваш дом хотя бы стоит готовый, в любом случае ключи скоро отдадут, раз приемка началась.",
Ирина,21.02.2022 13:42,"Очень грустно,когда продают квартиру типа уже готовую,типа дом сдан и заселяется,а оказывается вовсе не так. В итоге отдел заселения кормит обещаниями ждите ждите,и больше месяца ждём.Воо только вопрос-зачем тогда компания Самолёт продаёт квартиры как готовые уже?тогда предупредите,что дом ещё не сдан,что не заселяется,а покупатель уже решит хочет ли покупать неготовую квартиру?
Только процесс оформления и менеджер
Одни обещания,пока что видим на деле совсем другое
Читать полностью",3
Светлана,26.02.2022 19:21,о каком жк вы говорите? А в договоре что написано? Когда сдача? Как вы так покупаете и ничего не читаете?,
Дмитрий,27.11.2021 10:14,"Менеджер Сережа весело и беззаботно врет, только бы втюхать вам кв. 1. Обещал, что в стомость квартиры включен умный дом с одним набором функций, по факту будет полоумный дом, если хотите остальные функции - покупайте, велкам. 2. Обещал машиноместа по 1.5 млн, поверил, купил кв на Новоданиловской, в итоге самый дешевый лот 3.3 млн. На вопрос - почему ответ - потому что так решили. С ужасом жду обещанных 8-10 руб. квартплаты за метр, очевидно будет в неск раз выше. Не покупайте здесь квартиру, обманут.
их нет
сплошное вранье
Читать полностью",1
Алексагдр,29.11.2021 15:19,"при чем тут менеджеры? Есть документы, там все прописано, за что вы платите. По стоимости машиноместа - на старте наверняка так и было, а сейчас уже сдача меньше чем через год. логично что не будут сидеть вас ждать и не поднимать цену. Эти ""Сережи"" везде есть, ваша задача внимательно документы читать",
Ирина,30.08.2021 20:11,"Сплошной обман дольщиков
Достоинства: Нет
Недостатки: Перенос сроков строительства, то что говорят в офисе продаж при продаже квартиры полное враньё!!!! Смело к сроку плюсуйте 6 месяцев и не слушайте менеджеров продаж. Берегите нервы и ничего хорошего не ожидайте от компании самолёт!!! Самое главное не слышат клиентов и не информируют клиентов официально о переносе сроков!!И для них перенос сроков на несколько месяцев это незначительное событие
Читать полностью",0
Рая,01.09.2021 17:11,"При чем тут что говорят вам в офисе? У вас есть договор, там и смотрите. А уведомления он рассылает по почте, сами знаете как она работает, Да и всегда можно им позвонить и уточнить, они на связи.",
Оксана,02.08.2021 07:46,"Просрочка выдачи ключей и заселения. Пошел второй месяц просрочки. Срок был 30.06.2021. Очередь, которая строилась до нас столкнулась с той же проблемой. При этом когда приобретали ( март 2020) сказали, что по факту въедете в квартиру в феврале, в договоре написано 30.06.2021, я спрашивала, а почему в договоре 30.06.2021, мне сказали ну 4 дома сразу сдаются, вашему дому ключи выдадут первому, поэтому вы въедете раньше.
Недостоверная информация при приобретении .
Читать полностью",0
Лилия,04.08.2021 15:29,"2 месяца это небольшой срок, учитывая что из за вируса стройки стояли, да и самолет один из самых надежных застройщиков. Скоро получите свои ключики, не переживайте",
Алина,08.06.2021 16:52,"Проблемнейшая компания, работать не желающая, но крохобоница известная. Каждый год, третий уже, разноска оплаты за квартиру с последнего месяца, за который счет еще не выставлен! Чтоб пени за предыдущие месяцы собрать.
Достоинства: Никаких
Проблемнейшая компания, работать не желающая, но крохобоница известная. Каждый год, третий уже, разноска оплаты за квартиру с последнего месяца, за который счет еще не выставлен! Чтоб пени за предыдущие месяцы собрать.
Читать полностью",1
Марго,15.06.2021 16:06,"Вы бред какой то написали, нормально платежки от их ук приходят, пени начисляют если до этого месяц не оплачен. Чушь какая то.",
Илья,24.07.2020 16:33,"Пытаюсь с ними судиться. Из меня пострадавшего делают виновного! Два года пользовались моими деньгами, после разрыва дду, Прочили сдачу на 9 месяцев от обещанной первоначально и на 4 от даты указанной в ДДУ. вернули только изначальную стоимость.
Достоинства: Нет
Постоянная лож
Читать полностью",1
Николя,27.07.2020 13:20,"Я конечно впервые слышу о том, чтобы сдавали дома на 9 мес раньше )). У самолета сроки строительства полтора- два года, а за половину- то от этого срока вообще, что успеть можно ? Нам при покупке говорили ориентироваться на сроки ДДУ как бэ. А в текущей ситуации с пандемией еще месяц - другой скорее всего накинуть придется. Мне кажется, это вопрос не к застройщику, а к адекватности ожиданий.",
Алексей,17.04.2019 11:29,"Приобрели однокомнатную квартиру в ЖК ""Люберцы 2016"" в 2017 году. Оформили все быстро, вопросов нет. Квартира приобреталась для проживания моей Мамы. В марте 2019 Мама умирает. Узнаю у натариуса, что для оформления наследства требуется справка из МФЦ о последнем месте регистрации покойной. Еду в МФЦ, там мне говорят что с Самолетом не заключен договор, и такую справку дать мне не могут. Звоню в Самолет, выясняется что работают они только по будним дням и вторую субботу каждого месяца. Я по будням работаю, следующего приема мне ждать пости месяц. Сотрудники с которыми общался по телефону открыто издеваются, над моим недовольством. В общем сильно сейчас жалею что выбрал данный ЖК.
природа рядом
см. отзыв
Читать полностью",1
Марина,24.12.2024 19:18,"Купили квартиру в Путилково у застройщика «Самооет». Дом был сдан в 2023 году. Сначала было всё хорошо, но уже в первые месяцы стали по очереди ломаться лифты. У нас их 2. Прошел год и теперь они ломаются одновременно. Стоят по 2-3 дня. Утром их чинят, а вечером они снова не работают. Ходим пешком. 17 этажей. Очень тяжело. Учитывайте этот нюанс при покупке квартиры у данного застройщика.",1
anton-tarabukov,18.01.2024 17:36,"В 20 минутах ходьбы от комплекса есть станция метро Некрасовка, но если кому интересно, открыли недавно и МЦД-3, поэтому можно через неё будет ездить на работу. Только на порядок дольше добираться, на машине ехать минут 20 до нее. Но есть большой плюс у этого жилого комплекса, это цена за квадратный метр.",5
Залина,30.04.2023 11:18,"По договору у нас заселение до 30.04.23 г сегодня уже 30 апреля 23 г но до с тех пор нет не смс ни звонков сотрудники нечего незнают и не обладают ни какой информации что не спроси у них они нечего незнают вопрос вообще вы что нибудь знаите?с новорождёнными детьми двойнями остаёмся на улице ну это нормально аа не скажите? Если не успеваите то почему не говорите зарание а просто игнорируите че за машеничеством вы занимаетесь!? И не подскажите куда мне идти с детьми маленькими и как быть? Всё только обещают и завтракают сегодня да и сегодня сколько можно ждать?
Нет слов просто Дождусь я наконец то свои ключи?
Просто нет слов а ужас один как снимать деньги вы первое место занимаите а в таких случае вы нуль нечего не можите никому больше вас не буду рекомендовать ужас один
Читать полностью",0
Олег,29.04.2023 19:50,"Приобрёл в строящемся корпусе жилого комплекса Остафьево себе однокомнатную квартиру. Сейчас уже сто раз пожалел, что не взял побольше метраж. Теперь поезд ушёл, квартиры стали дороже. А брал я вообще на этапе старта, поэтому и цена была соответствующая. Ну и то, что застройщик этот ну очень адекватный, сразу было видно, никаких проблем с оформлением также не возникло.",5
Андрей,13.01.2023 10:14,"Сотрудниками Самолет инициируются оценки со значительно завышенными величинами, что приводит к введению банков в заблуждение по поводу стоимости залогов. Это вынуждает клиентов обращаться в банки для инициирования проверок по данным объектам.
Недостатки: Сотрудниками Самолет инициируются оценки со значительно завышенными величинами, что приводит к введению банков в заблуждение по поводу стоимости залогов. Это вынуждает клиентов обращаться в банки для инициирования проверок по данным объектам.
Читать полностью",0
Елена,12.09.2022 14:56,"Пожалели, что связались с этим застройщиком. Задерживает сроки ввода в эксплуатацию уже на год, и конца - края его ""завтракам"" не видно. Мы ходили смотрели, как строят: материалы и инструменты валяются под открытым небом, заходи и бери, что хочешь. Контроля никакого. Рабочие бегут оттуда, 6рассказывая, что трудятся ""за еду"", а 6их такое не устраивает. Полное безобразие и безответственность.
Нет.
Читать полностью",1
Сергей,15.09.2022 13:05,"А кто вас на строй площадку пустил? О каком жк вы пишите, не слышал такого,.",
Елена,20.09.2022 08:45,"ЖК Остафьево. Сами зашли, там всё было нараспашку, когда мы летом решили своими глазами посмотреть, как дело двигается. Кроме стройматериалов и электроинструменты валялись - заходи и бери, если нечистый на руку. На всём этаже только несколько рабочих трудилось еле-еле. И то сказали, что доделывают здесь, а потом рассчитываются. Понятно, почему такая задержка.",
Анастасия,13.07.2022 15:13,"НИКОГДА и НИЧЕГО не покупайте у этой гнилой конторы, если вам дороги нервы и деньги!!! После перечисления ваших денег вы будете нежеланным второсортным отребьем, с которым самолет не пожелает даже разговаривать! Полгода просрочки уже, а вместо хотя бы ориентировочных сроков сдачи - наглые усмешки в отделе заселения и стеб! Отвратительный застройщик от макушки до пят! Что на местах сидят абсолютно некомпетентные, отвратительные, наглые, избалованные вседозволенностью особи разных полов, что руководство, которое плевать хотело на дольщиков! Ни один менеджер ни на одно письмо не ответил! И все только нервы мотают за мой же счет! Я очень жалею о приобретении геморроя в этом гнилом месте!!!!!!!!!!!! Потому что вместо квартиры получаю только проблемы! И когда это все закончится - и закончится ли вообще - неизвестно!!!!!!! Не совершайте моих ошибок, обходите самолет стороной!
НЕТ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
ВСЕ!!!!!!!!!!!!!!!
Читать полностью",1
Вячеслав,15.07.2022 13:26,"Очень странно, о каком жк вы пишите? С нами менеджеры были на связи до самой сдачи квартиры, но звонили мы сами им.",
Алексей,12.11.2021 23:11,"Всем привет! Только что приобрёл квартиру в жк томилино парк !? Кто похвалить или поругаться,только чур аргументированно???",0
Вася,13.10.2021 23:44,Строят сабачьи конуры!,1
Лена,22.10.2021 13:52,"Нормальные квартиры и ЖК у них. В каждом ЖК много планировок, есть и квартиры с готовым ремонтом, заботятся об инфраструктуре. Нам нравится этот застройщик.",
diana.stelmakova,24.01.2025 23:34,"Нормальный жилой комплекс, не парюсь совершенно по поводу того, что мне нужно ходить до метро. Но а вот наличие прописки мне было важно, поэтому выбрала именно квартиру, а не апартаменты.",5
Татьяна,03.08.2024 11:53,"Не отдают деньги за бронь квартиры, наша бронь слетела ещё два месяца назад и каждый день нас ""кормят завтраками""- ждите, информацию передали руководству, или проблемы с бухгалтерией или ещё что-то. Менеджеры в офисе постоянно меняются, на смс в чате не отвечают, такое ощущение, что это развод на деньги. Не советую данную СК Самолёт
Нет
Одни недостатки, только ""красиво"" рассказывают, пока вы не внесли деньги. Потом постоянно динамят
Читать полностью",1
Светлана,13.07.2024 09:02,"Посмотрите ремонт от застройщика и сразу все встанет на свои места. И прилагаю ответ их о качестве их работ.
Достоинства: Место расположение дома.
Недостатки: Ремонт от застройщика. Сдавайте пустые стены, будет проще!
Читать полностью",1
Ксения,30.08.2023 13:57,"При попытке расторгнуть договор бронирования выяснилось, что ООО «Центр Оформления» по юридическому адресу не располагается, сумму брони возвращать отказываются, звонки центр продаж «Самолет» игнорирует, а у «Центра Оформления» вообще телефона нет и найти эту организацию не представляется возможным. Очень обидно посмотреть ЖК за 10 тыс. Планирую направлять претензию по имеющемуся алресу и обращаться в суд. Кругом одни жулики(
Читать полностью",1
Ирина,14.11.2022 20:57,"Будьте осторожны! Хотела устроиться на работу в эту ""компанию"". Контингент ребят из Уфы. Что-то вынюхивали у меня во время собеседования. По всей видимости, не собирались никого брать на работу. Для отчетности якобы выставляют вакансии на hhru, а на самом деле берут ""своих"" некомпетентных "" специалистов"" в офисы продаж и по телефону. Обещают высокую заработную плату, но на самом деле это вранье.
Нет
Некомпетентность
Читать полностью",1
Оксана,05.10.2023 18:24,"Задержки сроков заселения
Достоинства: Нет",0
Руслан,21.07.2023 08:03,"компания отвратительная, но к сожалению надо признать что в у них (застройщиков) выбор невелик и приходится работать с тем сбродом какой есть. репутация для них абсолютно пустое слово, самое печальное в этом то что мои дети не хотят жить в России видя все это безумие, думаю дети этих же пустозвонов будут делать те же выводы.
куллер с водой в офисе, думаю это единственное что там работает на совесть
отсутствие абсолютно всех деловых качеств
Читать полностью",1
Васина Ольга,19.08.2022 21:20,"Догма самая гнилая компания.Купили квартиру РЕМОНТ В ПОДАРОК. Это поное надувательство и обман.Получили ключи 3 месяца назад.А ремонт и по ныне не сделан. НЕ ВЕРЬТЕ ВСЕМ ОБЕЩАНИЯМ.ПОТОМ ПРОСТО БУДЕТЕ ДЕЛАТЬ ВСЕ САМИ.Догма просто деньги гребет ,а обещания для заманухи.",0
Максим,25.08.2022 13:50,"Это в каком ЖК так? Они же ключи выдают только после отделки, да и как вы приняли квартиру, если видели, что нет отделки?",
Ника,16.06.2022 21:59,"Уберите с телевидения вашу позорную рекламу ""раньше было лучше все, кроме ипотеки"", раньше рабочему народу квартиры бесплатно давали, никто не думал об ипотеках!!! Смотреть противно!",1
Сергей,20.06.2022 11:21,"Серьезно? Может это вопрос не к застройщику, почему в государстве квартиры бесплатно не дают)",
Светлана,08.02.2022 16:55,"Ведут двойные продажи, купила квартиру по ДДУ, не могу зарегистрировать собственность",0
Евгений,13.11.2021 22:56,"Мы свою квартиру приняли и не жалуемся. Ремонт хороший и в квартире, и в подъезде, площадки во дворе, парковок немного, но они есть, думаю, что с моим графиком работы проблем не будет. От мкада не очень далеко и транспорта тут хватает. Самое главное - цена. Есть убитые вторички дороже прилично, а тут новостройка с соответствующими инженерными системами (НОВЫМИ) и прочими благами цивилизации.",5
Екатерина,23.06.2020 01:27,"Я пишу в полном отчаянии и безнадёжности. Про разочарование я вообще промолчу. Я постараюсь придать максимальной огласке свою историю покупки квартиры у вас как у застройщика. Моя история началась в начале марта, когда я решила купить у вас квартиру в жк ""Пригород Лесное"". Сейчас я считаю это решение трагичным. Моё знакомство с Лесным началось с личности менеджера Эльвиры Павловой. Судя по отзывам, Эльвира - легендарная личность! И я согласна с этими отзывами. Это кране некомпетентный, не заинтересованный, не внимательный сотрудник. Я пришла в офис с уже выбранной квартирой и одобренной ипотекой. Я была заинтересована в скорейшей покупке. Меня не нужно было уговаривать или что то продавать. Я уже была готова к приобретению заветных квадратных метров. К сожалению, с первого дня мне пришлось самой толкать процесс. Эльвира на первой встрече почему то отправила меня в кредитный отдел, хотя ещё раз повторю, у меня уже была согласована ипотека. После этого, она с нами общаться не захотела и проводила со своей визиткой домой. Не скрою, мне стоило большого труда связаться с Элтвирой и договориться о встрече для осмотра квартиры. О чудо! Не прошло и недели, нам это удалось. Ну как нам, не нам, а моему мужу. Так как Эльвира запретила приезжать смотреть квартиру с ребёнком и мне некому было оставить свою 3х месячную дочь. Вот так у нас выражается личная нелюбовь к детям на рабочем процессе. Муж посмотрел квартиру и мы приняли решение её покупать. И кажется процесс пошёл. Эльвира взяла с меня через вотсап все необходимые документы. Я оплатила бронь и процесс пошёл. Тут хочу отдельно остановиться. Бронь на 2 недели стоит 10 000, которые должны были вычесть из общей стоимости квартиры при покупке, но этого не случилось. Бронь шла отдельной статьёй расхода. Движение Эльвиры закончились сразу после брони. Ибо далее должен был появиться некий человек, который готовит документы для отправки в банк для согласования объекта. Но он не появился. Мы с банком совместно буквально выпрашивали документы у застройщика. В день по бумажке. То одного нет, то другого. Я документы собирала больше 2х недель, у меня закончилась бронь. Я звонила в службу контроля качества обслуживания клиентов. Жаловалась на бездействия и затягивания процесса сбора документов, но после этого реакции не было никакой. Например, оценка была вместо 3х дней, неделю. По причине переноса осмотра квартиры. Эльвира просто в одностороннем порядке перенесла осмотр и оценочная компания ничего с этим сделать не смогла. Эльвира всю вину переложила на оценщиков. И это только начало вранья и нечистоплотного отношения к клиенту. При первой встрече в офисе продаж лесного мне любезно предоставили скидку в 2%. Это не о чём. Но было приятно. Перед самой сделкой я пожалела, что мне дали эту скидку. Эльвира предложила дополнительную услугу - помощь в регистрации прав собственности в Росреестре. Стоимость 27 000 рублей. Банк эту услугу предоставляет за 10 000. Конечно, я предпочла воспользоваться услугой банка, ан неееет. Эльвира пригрозила забрать эти 2% скидки. Конечно зотелась послать эту скидку далеко подальше, но это уже на этапе, когда объект со стоимостью уже согласован и менять цену нельзя, иначе это затянет сроки, которые и так очень горели. И вот настал прекрасный день сделки в банке. На которой выяснилось, что Самолёт допустил ошибку по заведении заявки в системе и требуется участие Эльвиры или иного сотрудника. Я не могла дозвониться до Эльвиры, я звонила на администрацию. Мне помочь все обещали, но увы не помогли, пока я не дозвонилась Эльвире. На это ушло больше часа времени. Кое как мы заключили сделку и на следующий день документы ушли на регистрацию прав собственности в Росреестр. Координировал процесс Самолёт в лице Эльвиры и банк. Регистрация должна была быть осуществлена до 23 апреля. Дата сделки 31 марта. 15го апреля Росреестр отклоняет заявку на регистрацию по причине некорректной подачи документов. В доках не указан номер квартиры. И тут начался настоящий ад, который длится до сих пор. Неделя ушла на коррекцию документов и возобновление регистрации. Но в росреестре сломалась электронная система закладных. Со стороны застройщика связи не было никакой. Вообще никакой. Я общалась с банком через день. На протяжении месяца. И ответ был один. Росреестр не работает. Пока в один прекрасный день мне не позвонили из Банка с просьбой связаться с застройщиком, ибо у них это не получается. У меня это тоже не удалось. Телефон Эльвиры был не доступен. Через огромное количество звонков мне удалось связаться с руководством жк. Это было трудно. Мальчик на общем номере внимательный и вежливый передал информацию обо мне отделу продаж, так как Эльвира уволилась из Компании (я не расстроенна по этому поводу). Мне позвонили из отдела продаж и рекомендовали написать жалобы на сайт. Господа какой сайт, я у вас квартиру купила. У вас мои деньги и я должна просить себе менеджера?! Но факт остаётся фактом. Следом мне ещё кто то позвонил, честно не поняла кто это был. Некто ещё раз послушал меня, потом проверил по моему имени и внимание!!!!! Не нашёл моих документов о покупке. Пошёл искать. И только после него мне наконец позвонил руководитель жк и он был в курсе моей длинной истории. Он предложил вариант переподписать документы, сделать обходной путь проблеме росреестра. И переложил всю вину на банк. Якобы это они долго не могут согласовать этот вариант. Толькл вот Евгений (руководитель жк) не учёл, что именно по этому поводу они и искали связи с застройщиком и именно банк день назад предложил вариант. Но тогда спорить и доказывать ничего не стала, я была рада, что процесс начал движение. Радость была недолгой. Самолёт очень долго и мучительно согласовывали внутри себя эти изменения. Ушла неделя на то, чтобы договориться о переподписании в самолёте и банке. Банк готов был меня принять в любой момент. Самолёт нет. Самолёт тянул тянул, тянул. Я звонила почти каждый день и просила ускориться. Наконец настал день и мы договорились переподписать. Но позвонил Евгений и отменил переподписание, якобы росреестр починил поломку и мы пойдём старым путем. Я порадовалась. Мне обещали через 5 дней документы на собственность. Но на 4 день, мне позвонили из банка и сказали печальную весть, что в росреестре снова все сломалось и всё же нужно переподписать. И снова самолёт ушёл долго и мучительно согласовывать. Ушло ещё около недели. Свершилось чудо самолёт переделал договор купли продажи и прикрепил его в систему регистрации. Я поехала в банк и подписала доп соглашение к кредитному договору. Думаю, ну теперь точно все. Ан неееет. Росреестр отклонил заявку и просит написать заявление на закрытие заявки и завести новую в системе уже Московской области. У них теперь разделение. Росреестр меня нисколько не удивил. Ну что ждать от государства?! Это было в четверг. Я позвонила Евгению, следом написала в вотсап, чтобы они это сделали. Сегодня понедельник не сделано ничего. Я с утра звонила Евгению, узнать как идёт процесс, зная что процесс стоит. Мне не приходили коды для системы регистрации. Евгений уверял, что все делается. Но пошёл уточнять. Конечно, он узнал, если ранее не знал, что никто ничего не сделал. Завтра еду снова в офис, подписывать заявки. Тут конечно стоит вспомнить тот самый договор на услуги оказания поддержки регистрации. Так вот согласно этому договору самолёт не отвечает не за сроки регистрации, не за корректность проданных документов. Заканчивается 3й месяц с момента сделки. Я не знаю, что делать, кроме как обращаться с жалобами во все возможные инстанции. Надеюсь, что во времена подготовки к выборам, наши гос контрольные органы будут более чуткие к своим гражданам. Странно видеть такое отношение застройщика, когда государство пытается придумать как поддержать отрасль. Я крайне разочарована в Самолёте. Я плачу 3 месяца ипотеку и параллельно аренду жилья. Я в декрете, у меня полугодовалый ребёнок и нам крайне сложно финансово это бремя. Мы покупаем ГОТОВУЮ КВАРТИРУ С ОТДЕЛКОЙ!!!!!
Читать полностью",0
Кристина,24.06.2020 20:37,"Я конечно впервые слышу, что у Самолета проблемы с процессом продаж квартир, как правило вообще все одним днем оформляется. Но мне кажется что тут больше реально к Росреестру вопросы , чем к застройщику. Их то дело небольшое - договор оформить.",
Сергей,25.06.2020 10:51,"Вообще удивительно такое читать, конечно. На оформление сделки вообще никто не жаловался никогда, там же казалось бы вообще нехитрое дело- подписать договор. Но я думаю все вышесказанное - это больше не к Самолету предъява, а к Росреестру, конечно.",
Константин,02.09.2020 14:06,Здравствуйте Екатерина меня они мурыжат уже 7 месяц в алхимово это край уже закормили завтраками надо собирать коллективно и писать на них заявление в соответствующие органы,
Юрий,17.02.2021 11:13,"Уважаемый писатель,в Алхимово ещё ничего не знали а вас уже 7 месяцев мурыжат .Бред сивой кобылы.",
Людмила,18.03.2021 09:33,"Очень странно, приехали в офис продаж Алхимово. Все понятно объяснили, показали, через неделю подготовили все документы. Мы удовлетворены общением и услугами менеджеров этого застройщика. Сейчас периодически им звоним, узнаем как продвигается строительство.",
