Name,Date,Review,Stars
Марьяша,22.09.2021 15:43,"От пика живем в Саларьево парк – это прям город в городе. С инфраструктурой у пика хорошо – первые этажи под коммерцией, комплекс возле метро Саларьево и тц Саларис, плюс вокруг домов много зелени. Цена за двушку в 10 млн. в таком месте не кажется завышенной, а если бы успели на котловане купить, сэкономили бы до 30% стоимости от сегодняшней цены.",5
Александр Ч.,20.08.2021 21:35,"ПИК просто лучший! Так стремительно и старательно развивают наш ЖК. Слышал, что добавили штуку, с помощью которой можно удаленно включать воду и следить за аварийными ситуациями. Тестировали как раз у нас) Вот так вот. Мы на передовой) Я не силен в этих системах, но это однозначно сделает решение проблем ещё быстрее!",5
Олег,10.07.2021 18:51,"Сказали добрые люди нам грех жить на воле, наш путь терпеть и страдать и лечь костьми в чистом поле. Такое к нам отношение в ПИК и тех кто стоит за ними.",1
Елизавета,20.03.2018 15:54,"ГК ПИК пытается нажиться за счет обманутых дольщиков! 15.02.2018 между ПИК и Минстроем МО подписано соглашение, по которому ПИК должен профинансировать достройку 28-летнего долгостроя ЖК Нахабино центральное! До настоящего времени деньги не перечислены, работы на объекте не ведутся! А причиной является то, что ПИК в нарушение соглашения не перечисляет деньги и пытается добиться от Минстроя доп. Привилегий по своим объектам! В итоге дольщики ЖК Нахабино центральное обмануты дважды: сначала неблагонадежным застройщиком, который бросил объект, а типерь ПИКом который решает свои проблемы за счет них!
Нет достоинств
Много недостатков
Читать полностью",0
Оксана,25.07.2023 11:01,"Приобрела квартиру от данного застройщика и очень сильно пожалела. Уверяли, что всё сдадут вовремя. Прилетела с другого города и каждые две недели переносят сроки сдачи, говоря, что там проводятся какие-то работы, хотя двери закрыты, но при этом полдома уже заселились. Менеджеры вообще неправильно информирует по заселению. Уверяли, что чуть ли не сегодня будет заселение, я заказала мебель и опять сдача отодвинулась, теперь не знаю, что делать. Не советую ПИК.
Читать полностью",0
Савелий К.,02.06.2022 17:14,"Наткнулся на много новостей про пик, всякими фейковыми новостями завалили все в сети, конкуренты что ли гасят, а дела то на самом деле идут неплохо, даже новые комплексы стартуют. Я доверяю этой компании, по крайней мере, точно знаю, что получу свою квартиру и сюрпризов не будет.
Достоинства: Надежность
Читать полностью",5
Альбина Валерьевна,20.05.2022 15:39,"В последний момент сделали выбор в сторону ПИК, мы изначально не были уверены в нем, да и повелись на всякую фигню в сети, да, соглашусь проблемы может какие-то и есть, но половина из того, что пишут полная чушь.. Все-таки мы убедились, что этот застройщик не какая-нибудь шарашкина контора, масштабы и возможности у него совсем другие, как строил так и строит, особенно сейчас это серьезный аргумент в его строну.",5
Виктор Петров,22.04.2022 17:19,"Слушайте, понимаю, что народ постоянно негативит все время чем-то не доволен, ну а в принципе, в качестве инвеста, я бы не рискнул куда-то вложиться кроме ПИКа, что в пандемию, что сейчас его стройки пашут, это факт. А слушать песни других застройщиков не хочу. Да, наберется еще парочку боле мене надежных застроев, но у них другое - ценник аховский, район не подходящий итп.",5
Диана,27.04.2022 14:47,"недавно сняли однушку в Восточном Бутово, конечно, не супер, но разница со вторичным жильем ощутима, цена за съем такая же, а обустройство жк в разы лучше, да и квартира, как ни как – новье. Поэтому их квартиры всегда в ликвиде будут.",
Женя,10.02.2022 16:17,"Интересная штука получилась, мы на отделку не рассчитывали, больше думали чтоб школа и детский сад был, в идеале и паркинг. С парковками всегда туган был, не думаю что что-то изменилось. На приемку пришли со специалистом, записали все в акте, но кроме недостающей дверной ручки при входе в санузел особо других критичных косяков типа отваливающейся плитки или трещин не было. Ручку поставили на следующий день, короче мы заехали почти сразу. Видимо кому как повезет, мы в чате соседей читали, что кто-то даже судится, но это если время и терпение, нам не хотелось заморачиваться, главное что хату получили, жить есть где теперь.
Читать полностью",4
Женек,28.09.2021 16:32,"На территории достаточно много различных магазинчиков, кафешек и доставок. Открываются новые. Люди заселяются постоянно, в общем жизнь кипит :) Передвижение на авто, приблизительно комфортное, как и везде есть пробки на выездах, но это бич всех жк по Москве и области, никуда не деться. По цене/качеству отлично – во дворах чисто, уютно, преобладание адекватных и отзывчивых соседей радует :)",5
Михаил,22.09.2021 15:23,"Думали, что купим у пика квартиру в Бунинских под свою первую, потом поменяем, а по итогу остались жить и все нравится. Квартира была с отделкой, то есть заселились быстро и без вечного перфоратора у соседей, во-вторых у нас на каждом углу магазины, кафе, доставки и т.д., ну а в третьих – метро, конечно до него пол часа идти, но маршрутки часто ходят, в плохую погоду добираться вполне комфортно.",5
Виктор,20.08.2021 21:26,"ПИК просто лучший! Так стремительно и старательно развивают наш ЖК. Слышал, что добавили штуку, с помощью которой можно удаленно включать воду и следить за аварийными ситуациями. Тестировали как раз у нас) Вот так вот. Мы на передовой) Я не силен в этих системах, но это однозначно сделает решение проблем ещё быстрее!",5
Вадим,14.07.2021 17:17,"Была проблема с горячей водой дома, сам не понимал в чем дело, но от управляющей пришел довольно грамотный техник, все сделал, за это прям реально спасибо
Достоинства: Решают проблемы, всегда на связи
Нет
Читать полностью",5
Владимир,15.07.2021 16:39,Спасибо за отзыв,
Светлана,16.07.2021 15:37,"была похожая ситуация, быстро все исправили",
Семен,08.07.2021 09:24,"Квартиру искал так, чтобы и до работы ехать не 2 часа, и чтобы рядом не заводы стояли. Через личный кабинет просмотрел несколько вариантов, но больше всего как-то Путилково зацепило. Расположение оптимальное, вокруг лесной массив и парки. Думаю, это неплохо компенсирует близость к МКАД. До станции метро Планерная правда 30 минут на автобусе, но благо у меня машина, так что дорога до работы в Ховрино по МКАД занимает всего 20 минут, если без пробок.",5
Виталий,28.06.2021 13:50,"Дома сдаются недоделанные, материалы не подходящей номенклатуры и в итоге - трубы постоянно рвёт, квартиры затапливает с верхнего по нижний этаж (роликов в интернете куча). Гарантийные работы по устранению замечаний не выполняются, дочерняя облуживающая компания Пик-комфорт устранение аварийных случаев саботирует. По течи в кровле - прошло 1,5 месяца после обращения - только через 2 недели пришли составили Акт и на этом ВСЁ!!! Бегите от группы компаний ПИК как можно дальше.
Нет никаких
Жильё строят эконом класса, а продают его по цене бизнес-класса.
Читать полностью",1
Иван,18.08.2020 13:57,"Над окном протечка, уже полгода как написано заявление, крайний срок ремонта - всегда через 28 дней, когда бы вы не позвонили. Т.е. звоните - крайний срок называют дату через 28 дней. Завтра позвоните - назовут дату на день позже. В общем, гарантийные обязательства компания не выполняет.",1
Лада,03.04.2020 13:02,"Покупали объект в Новороссийске (Черноморское -2) в офисе продаж на Баррикадной. С нами работала менеджер Лукьянова Анастасия- профессиональный,мобильный , компетентный сотрудник. Благодаря Анастасии - оперативно оформили сделку в онлайн режиме. Убедительная просьба к руководству компании ПИК - чаще всячески поощрять таких сотрудников.",0
Валерий П.,04.05.2022 14:50,"Видел пик условия подрихтовал- 0,1%, подал заявку на праздниках, пока жду. К качеству не придираюсь, тк считаю лучше с таким процентом квартиру взять, чем вообще без угла на долго остаться. Пока застрои оклемаются от кризиса, с ценами так и будет неразбериха.",5
Сашок,18.12.2021 19:09,"Мы переезжали со съемной квартиры и это как раз плюс, что не надо с ремонтом заморачиваться, на пиковскую отделку не ставили, больше на локацию ориентир был. По факту и приняли с первого раза и проблем никаких не было. Единственное, в ук дозвониться сложно по каким либо вопросам, заявки долго могут висеть.",4
Женя Бондарь,18.11.2021 09:39,"Хотим взять в ильинских лугах квартиру, уже даже выбрали подходящую планировку, но блин затормозились, тк столько отзывов разных и странно что офиса продаж нет, все только через сайт. Вроде Пик известный, всё достраивает, не слышала, чтобы когда-то кидал людей на бабки, но все равно. Плюс насчет отделки их, кто как говорит, кому-то все норм, у кого-то с недочетами. Хотя мы спецом съездили в Ильинские луга, территория нам очень понравилась, низкая этажность, нет ощущения человейников.
Читать полностью",5
Андрей,19.11.2021 15:28,"Помоему наоборот проще, не надо по офисам ездить. На сайте все тоже самое. Я планировку выбрал, менеджер со мной связался, оформили. На счет отделки не ожидайте просто чего супер пупер дизайнерского, естественно будет простая нейтральная. На приемку либо берите спеца, либо просто все указываете на бумаге сами и вам исправляют, ничего сложного не вижу в этом. ПИК строит много, тут как повезет. Я еще отделку у себя тоже не видел, ключи жду.
Читать полностью",
Дима,25.11.2021 15:26,"Ребят, я с Бунинских лугов, брал с чистовой отделкой, принял с первого раза. В целом всё окей за свою цену. У меня времени не было самому отделкой заниматься, поэтому брал с ней. Если время есть, возитесь, если нет, то лучше с ней конечно.",
Алина,16.06.2021 19:46,"Все стало цивильнее и проще. От подъездов и детских площадок до электронных сделок. Если не самый крутой застройщик, то самый современный точно. Мы переезжали из Саратова, искали бюджетное, но при этом нормальное жилье. Нашли в итоге ПИК в Одинцово. Купили за вообще отличную цену. Ипотеку удалось взять на очень выгодных условиях. Спасибо за совет менеджеру нашему:) Я честно думала, что будет дороже намного. На ремонте сэкономили, потому что весь наш корпус с отделкой оказался. Причем достойной, переделывать не пришлось. Конечно по сравнению с Саратовом тут вообще другой уровень у новостроек
качество, современные технологии, сам жк, условия ипотеки
ну цена конечно не саратов
Читать полностью",4
Анастасия,14.01.2019 19:47,"Мы приобрели долгожданную собственную квартиру в ЖК Ярославский, корпус 38, получили ключи в марте 2018-го. На приемке квартиры увидели натяжные потолки (последний этаж), и даже подумать не могли, что может быть за ними. Узнали только, когда заселились соседи - шумоизоляция такая, что отчетливо слышны слова обычной речи (без крика). Звук идет из определенных углов; мы решились в одном из них отогнуть натяжной потолок. И увидели там дыру размером с мяч для пинг-понга! Написали заявление в УК, спустя несколько недель пришел человек, посмотрел, составил акт. В акте зафиксирован гарантийный случай и написано, что устранение должно быть выполнено в течение 45 дней. С тех пор - ни ответа, ни привета. Звоним на горячую линию КАЖДЫЙ день, пишем заявки в личный кабинет - до них просто не достучаться! Обидно, что при покупке кажется, что наконец-то появились в России нормальные застройщики. А по факту получается, что это - очередной фантик маркетинга, и все как всегда :( Мы живем как в общаге с двумя соседями - просыпаемся вместе с их детьми по ночам. Нет надежды на совесть застройщика, придется обращаться в суд.
Дырки в стенах жилых комнат, до гарантийного отдела не достучаться никак
Читать полностью",1
Вера,26.12.2020 20:40,"такая же история со слышимостью ЖК Бунинские луга.. ощущение, что нет стяжки на полу у соседей... живет, как в общаге вместе с соседями и их ребенком, который бегает и днем, и ночью.",
Лидия,27.06.2022 09:48,"Ипотеку хоть и опустили до 7 годовых, все равно платёж приличный получается, у пика есть ставка 1,9% попробую оформить, по моим подсчётам по платежу получается в районе 35т. Есть у кого уже опыт одобрения под такой процент?
Достоинства: Ипотека 1,9%
Читать полностью",5
Карина,14.06.2021 19:47,"Ужасное отношение. Тебя ценят только пока ты им деньги не принес. После этого они вообще забывают что ты есть. Не пригласили на приемку квартиры даже. Пока я сама не начала звонить и писать. И они мне сегодня позвонили и назначают срок уже за датой сдачи квартиры, а на мои слова почему весь дом заселили, а мне не позвонили они ответили, вы же сами не записались на получение ключей. Как узнать надо было????",0
Анечкин,23.01.2018 10:58,"Да вы посмотрите, как это горекомпашка строит! Раз: http://novostroev.ru/zhk-reviews/salarevo-park/ Два: http://novostroev.ru/zhk-reviews/petr-i/ Какие тут могут быть достоинства. я вас умоляю!
Достоинства: НЕТ
СТРОИТ ДРЯНь
Читать полностью",1
Хюррем,10.07.2021 14:58,"Ужасная организация,,наркоманы и.бомжи,пьют,гуляют, Волков и Рылов и Буйлова вот это те люди.которые обманывают людей и собирают.бомжей на работу,",0
Анна,19.06.2021 08:39,"В пике постоянно ведутся ремонтные работы, связанные с электричеством, постоянные перебои с питанием, котрые никогда не предупреждаются.",0
Антон,31.05.2021 16:10,"Недавно ПИК сделал электронную сделку, покупку онлайн через сайт. Вообще это прорыв!! Особенно спасло, когда сидели на карантине. Там открыли для себя и мобильное приложение для смартфонов. Тоже удобно. Еще из особых фишек есть лайф видео со строек на сайте и шоу-румы, чтобы отделку посмотреть. Круто продумано с онлайн покупкой, пока до офиса продаж по пробкам доедешь, уже и смотреть ничего не хочется, хотя наверное тут все же от надежности застройщика зависит, если у пика мне не стремно покупать онлайн, то наверное у других не решился бы. Наверное это единственный надежный и продвинутый девелопер у нас в стране сейчас. Приятно, что не стоят на месте и не застряли где то 90х или 2000х.
Читать полностью",4
Анна К,28.05.2021 15:48,"Удачно мы купили квартиру! Переживали немного, тк покупали на стадии строительства. В мае как и должно было быть, получили ключи))) Это наверное ключевой момент, за что хотелось бы поблагодарить. Мои друзья воюют со своим застройщиком, который сроки все задерживает уже несколько месяцев. Кусают локти, что купили не у ПИКа как мы. Сейчас бы уже были с ключами и с нервами сохранёнными. Не понимаю зачем в таких вопросам люди рискуют и покупают непонятно что. Ясно же, что не обманывают только крупные компании со стажем работы и статусом
надежность
Читать полностью",5
Марина,28.11.2017 12:24,"Если ты мазохист в душе, и Кулибин в навыках, то можно брать квартиру у ГК пик. Иначе никак, все равно надурят, то на месте болота бывшего, то рядом с кладбищем, промышленной зоной или же федеральной трассой со взлетной полосой аэропорта это что касается масштабных недостатков. Из локальных, так это качество отделки такое, что плакать и переделывать нужно.
Рекламное имя
неисполнение своих обязательств, масса недоделок. нарушение сроков строительства.
Читать полностью",1
Оксана,04.08.2021 23:10,"Огромная благодарность компании Пик и сотруднику Фанайлову Максиму все на высшем уровне оформляли покупку на недвижимость Ильменский 17 , все подробно объяснил , помог в оформлении .очень довольна
Достоинства: Скорость в принятии решения и оформлении документов
Нет
Читать полностью",0
Евгения,18.06.2021 14:54,"Как же здесь много негатива, где тогда все эти довольные люди, которые живут в пиковских домах… Я сама задумалась о покупке квартиры от ПИК, мои друзья купили, я была в гостях и мне лично очень все понравилось. Они тоже не жалуются. Были косяки какие-то при преемке квартиры, но это все не критично и легко исправить, по-моему, гораздо проще, чем вообще делать весь ремонт самим, а это тоже деньги. В общем, мне квартира понравилась, комплекс тоже крутой, очень все современно и красиво. Рассматриваю пока другие их комплексы, пока не определилась.
Читать полностью",5
Сергей,18.01.2021 11:31,"Да норм, просто все ожидают идеальный ремонт за 100 рублей... Извините но так не бывает. Саларьево Парк - хороший ЖК, отделка - лотерея, кому-то везет больше, кому-то меньше, в целом критичные косяки с теми же окнами ПИК потом исправляет. Материалы простые и дешевые, учитывая цену квартир - нормально. Жить в отделке от ПИК можно, это конечно не супер ремонт, но и не хрущевка... Касательно сдачи - разумеется проблем много, как и у всех... Сдают временами с задержками в ДДУ сразу написано что допустимая задержка без компенсации - 3 месяца(имейте это ввиду прежде чем ныть). Проводка - сама проводка хорошая, не очень хорошие автоматы на щитке, но это легко заменить. Сантехника - вот тут конечно не очень, нужно понимать что в новых сериях ставят СТК, и соответственно все это гудит и отдает гулким эхом. Проблемы с клеем у плитки часто бывают, все трубы пластик, соединения - шлак. В идеале нужно менять. В остальном - все косяки квартиры пишутся при приемке в акт, потом подаются в суд через экспертизу если пик их не исправляет и требуется компенсация на ремонтные работы. Это нормальная практика со всеми домами эконом класса.
- Прозрачная документация. - Дома строят по проекту, не возникнет ситуации как у Инград в Филатовом Луге, что нашли взятки и вместо 8 этажей построили 28... - Цена - Удобные планировки, действительно классные планировки в сравнении с другими. - В их отделке реально жить, а не выживать.
- Навязывают свою УК. - Некоторые менеджеры хамят, на таких пишутся жалобы или они меняются. - УК такое себе. - Работа с клиентами далека от идеала в плане информации на руках у менеджерах и их желания ее искать. - Отделка - это лотерея
Читать полностью",4
Наталья,22.12.2020 23:19,"Обратились в ГК Пик, для преобретения жилья, остались довольны. Хочу выразить огромную благодарность нашему менеджеру Дубчинской Виктории, сработала на все 100%. Была сложная сделка, всё оперативно и быстро. Все документы были сделаны в срок и без претензий. Мы остались довольны. Спасибо огромное.",0
Эдуард,15.12.2020 21:16,"Хочу оставить свой отзыв и благодарность менеджеру Цаплин Евгений за проделанную работу в организации покупке квартиры .Огромное спасибо за оформление всех сопутствующих документов и грамотно проведённые сделки .Евгений очень ответственный,отзывчивый и профессиональный человек своего дела .ОГРОМНОЕ СПАСИБО !Алексанян Эдуард
Отзывчивость и профессионализм
нет
Читать полностью",5
Инна,23.05.2020 14:40,"Какое редкостное уродство построили в Москве на Ясеневой, 14!? Больше 10-ти корпусов! Абсолютное неуважение к людям! Без балконов, окна в окна, комнаты крошечные, как в курятнике, гулять негде - гетто какое-то! Это их неликвид господдержкой будет теперь Мутко (ДОМ.РФ) пытаться спихнуть под 6,5% ипотеки! (Цену за м2 завысили до небес и теперь скинуть не могут, чтобы предыдущие покупатели не бунтовали).
Ну, может быть, они думают, что была война и людям нужно где-то жить, всё равно где...
Заняли землю домами, которые уродуют Москву. Иностранцы будут снимать документальное кино о гетто в Москве.
Читать полностью",1
Nomad,15.07.2021 20:08,Держат людей в рабстве в тамбовской области,0
Анастасия,10.02.2021 13:11,"Покупали квартиру Пик в Путилково хочется выразить огромную благодарность сотруднику компании Пик Дымбрылову Ринчину Баировичу за квалифицированную помощь и содействии на протяжении всей сделки. Хочется сказать огромное спасибо за ваш труд и терпение и за вашу доброжелательность, всегда оставайтесь таким.
Квалифицируемая мощь, все доступно объясняют всегда на связи, всегда доброжелательны и любезны. Всегда готовы придти на помощь.
Их нет
Читать полностью",0
Михаил,07.12.2017 21:37,"Плохие условия труда Обещают одну зарплату платят другой в отделе кадров обманывают Не достойная зарплата Платят только своим родственникам и друзьям НЕ РЕКОМЕНДУЮ
Достоинства: Нет
ПИК-21 САНКТ-ПЕТЕРБУРГ Плохие условия труда Обещают одну зарплату платят другой в отделе кадров обманывают Не достойная зарплата Платят только своим родственникам и друзьям НЕ РЕКОМЕНДУЮ
Читать полностью",1
Олег,20.12.2017 11:30,О! и тут у них не все слава богу...,
Кристина,30.08.2022 09:07,"Может мне повезло, но весной я приняла квартиру практически без замечаний. Дом сдали чуток с опозданием, было жаль, ну проехали уже. Из минусов были под замену краны, нужно было подтянуть двери и в двух местах не хватало уголков на плинтусах. А так, площадь сошлась, уровень везде выдержан, щелей в проемах нет, короче в масштабном смысле проблем нет. И ремонт от застройщика, кстати, ни чего так, простоватые, но уютный.",4
Надежда,18.09.2018 16:15,"О ЖК Нахабино . Плохо все. Покупала планировку на бумаге, а получила (пока не получила и, честно говоря, не хочется) сплошной кошмар. Несоответствие плану и нежелание что-либо исправить. Сплошные нарушения строительных и санитарных норм. Не собираюсь подписывать акт сдачи-приемки. Возможно грядут судебные разбирательства.
Нет
Сплошные недостатки и недоделки.
Читать полностью",1
Лариса,25.08.2022 11:34,"Пока квартиру ждали, так за ремонт переживали(( Насмотрелись отзывов, что мол жуть жуткая, то под плиткой воздух, то окна в окалине от сварки и много чего еще... но у нас ничего такого нет и ремонт нормальный вполне.",5
Крис С.,06.06.2022 16:17,"Интересно, а люди бывают когда-нибудь хоть чем-то довольны?) То жалуются, что ПИК еле-еле строит, то качество не то, то еще что-то.. Да сейчас важно, чтоб дома вообще достроились, а то смотрю с этим в текущее время мало кто справляется, мне лично мало верится, что ПИК может остановиться.",5
Наталья,09.02.2020 17:09,"Качество строительства и отделки очень ужасное, оформление документов и передача их на этапе покупке в росреестр просто ужасное... На оформление в собственность с момента подписания договора купли продажи уходят недели.... Документы готовят для передычи в росреестр очень долго и потом еще передают их неделями. Полумайте прежде чем покупать у них квартиру. Онп не стоит тех денег даже на половину.
большое количество объектов
Ужасное качество и ужасный сервес после оплаты договора....
Читать полностью",1
Евгений,31.08.2020 09:31,"ЖК Измайловский лес. Постоянный перенос сроков, квартиру не сдают уже десятый месяц. Из-за закона о запрете неустойки и не спешат со сдачей квартиры. Часть соседей уже начали заселять, а некоторых ещё нет. В этих квартирах за наш счёт живут строители-таджики.
Недостатки: Наглый перенос сроков, враньё про их ""Высокие стандарты""
Читать полностью",1
Пикогрыз,30.11.2019 06:36,"Будьте осторожны,кто по глупости купил у них квартиру.разводят на бабки везде,подсовывают китайский рехау,без гарантиии,рабочих нанимаю т прямо с квартир у людей)у нас так было..живут пока крышует медведев,надо бы кто знает фамилии всех руководителей узнать..
Недостатки: Сплошные
Читать полностью",1
Костя,17.08.2022 10:53,"Чет смотрю ПИК неплохо разошелся, кризис кризисом, а проекты новые запускает. Недавно Шкиперский 19 стартанул, для Спб вариант неплохой- и локация приятная, с видом на финский залив.",5
Петр,23.08.2021 16:16,"Итак, договор ДДУ: No Сал-30(кв)-1/**/*(2) (АК) от г. Москва 30.05.2020 г. по адресу г. Москва, Новомосковский административный округ, поселение Сосенское, вблизи д. Николо-Хованское, корпус 30 Перед обращением в данную компанию нужно знать то, что у сотрудников данной организации нет персональной ответственности, со всеми вытекающими. Вам под любыми предлогами будут предлагать подписать передаточный акт и акт осмотра. Наговорят сказок, что вам все недочеты устранят в течение нескольких дней. Что все будет сделано быстро и качественно. Под эти заверения я и подписал документы в день осмотра, но и другой вариант не является выигрышным, так как в этом случае застройщик не будет торопиться устранять недостатки и судя по статистике устранены они будут где-то на 30%.Да и устранены они будут максимально коряво. Квартиру они в любом случае вам передадут, даже без вашего согласия. А потом найти рабочих для устранения недостатков в вашем доме будет еще сложнее. Опишу один подобный день устранения. 18 августа мне написал и позвонил прораб, мы договорились о дате устранении замечаний, дата 21.08.2021 в 13:00. В назначенный день в 11:30 я поехал на объект (ехать в одну сторону мне чуть больше часа), а вернулся в 20:10 В итоге за весь день заменили 3 плитки, поменяли один подоконник, причем подоконник сделали со стыковочной муфтой, так как не хотели заморачиваться с подгонкой цельного полотна (информацию эту я услышал когда разговаривали рабочие). А так же герметиком подклеили 1 наличник. И все, это вся проделанная работа за весь ведь. При попытке обратиться в службу поддержки я долго пытался объяснить, что согласен со сроком устранения недостатков в 45 дней, но я не готов ездить на объект чтобы за один день устраняли частично несколько недостатков, а их набралось 26. Одно из ключевых то, что почти по всей квартире отсутствует электричество. Я не приделался за каждую пылинку или маленькую царапину. Было оставлено обращение, номер: OBR-441013 , но никакого результата не последовало. При повторном обращении вас проинформируют о том как они вас понимают и что обращение передадут повторно. А вас попросят подождать. А так же рабочие сказали, что при установке подоконника в перфорации полотна была вода и она стекала оттуда на пол.Вследствие чего образовалось вздутие ламината. При приемке и через день после нее данного недостатка обнаружено не было. А выяснить это можно было только полностью демонтировав подоконник. На что мне сказали, что рассмотрят данный вопрос и обязательно проинформируют. Вот так и работает группа компаний ПИК
Все-таки сдали в срок
Наплевательское отношение к клиентам, нет никакой персональной отвественности
Читать полностью",1
